"TeamName","PositionText","PlayedPositionsRaw","Height","Weight","FirstName","LastName","DateOfBirth","Ranking","PositionShort","PositionLong","Name","Age","GameStarted","SubOn","SubOff","Yellow","SecondYellow","Red","Goals","Assists","TotalPasses","AccuratePasses","AerialWon","AerialLost","TotalTackles","Interceptions","Fouls","OffsidesWon","TotalClearances","WasDribbled","TotalShots","ShotsOnTarget","ShotsBlocked","OwnGoals","KeyPasses","Dribbles","WasFouled","Offsides","Dispossesed","Turnovers","TotalCrosses","AccurateCrosses","TotalLongBalls","AccurateLongBalls","TotalThroughBalls","AccurateThroughBalls"
"Greece","Defender","-DMC-",175,68,"Giannis","Maniatis",1986-10-11 19:00:00,4,"DM(C)","Defensive Midfielder (Center)","Giannis Maniatis",27,4,0,1,0,0,0,0,0,164,136,5,1,16,5,4,0,10,3,2,1,2,0,1,6,6,0,1,0,0,0,23,15,0,0
"Uruguay","Forward","-FW-",185,70,"Abel","Hernández",1990-08-07 19:00:00,9,"FW","Forward","Abel Hernández",23,0,2,0,0,0,0,0,0,7,5,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,1,0,0,0,0,0,0
"Nigeria","Midfielder","-AMC-AML-AMR-",177,75,"Victor","Moses",1990-12-11 19:00:00,14,"AM(CLR)","Attacking Midfielder (Center, Left, Right)","Victor Moses",23,2,0,2,0,0,0,0,0,32,22,1,1,2,1,4,0,1,1,2,1,0,0,0,3,3,0,2,3,6,0,0,0,0,0
"Uruguay","keeper",NA,181,75,"Rodrigo","Muñoz",1982-01-21 19:00:00,20,"GK","Goalkeeper","Rodrigo Muñoz",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mexico","Defender","-DC-",184,81,"Héctor","Moreno",1988-01-16 19:00:00,4,"D(C)","Defender (Center)","Héctor Moreno",26,4,0,1,1,0,0,0,0,144,120,4,9,7,3,4,2,15,0,0,0,3,0,0,0,1,0,1,0,1,0,17,9,0,0
"Uruguay","Midfielder","-AMC-AML-AMR-",174,71,"Nicolás","Lodeiro",1989-03-20 19:00:00,19,"AM(CLR)","Attacking Midfielder (Center, Left, Right)","Nicolás Lodeiro",25,2,1,2,0,0,0,0,0,79,59,0,2,7,2,3,0,0,5,1,1,0,0,3,1,0,0,1,3,4,2,5,4,2,1
"Chile","Midfielder","-DR-MC-MR-",177,72,"Mauricio","Isla",1988-06-11 19:00:00,7,"D(R),M(CR)","Defender (Right) / Midfielder (Center, Right)","Mauricio Isla",26,4,0,0,0,0,0,0,0,188,141,1,4,8,7,4,0,8,1,3,0,3,0,3,2,7,2,4,3,4,0,16,8,0,0
"Algeria","Midfielder","-AML-AMR-",177,71,"Sofiane","Feghouli",1989-12-25 19:00:00,2,"AM(LR)","Attacking Midfielder (Left, Right)","Sofiane Feghouli",24,4,0,0,0,0,0,1,2,122,89,8,6,7,7,6,0,3,1,5,2,0,0,6,7,7,0,4,7,9,1,7,2,2,0
"Mexico","defender",NA,178,66,"Miguel","Layún",1988-06-24 19:00:00,10,"D","Defender","Miguel Layún",26,4,0,0,0,0,0,0,0,98,75,0,1,5,1,1,0,9,3,7,1,0,0,5,4,3,0,5,1,15,3,11,6,0,0
"Mexico","Forward","-FW-",173,62,"Javier","Hernández",1988-05-31 19:00:00,18,"FW","Forward","Javier Hernández",26,0,4,0,0,0,0,1,0,20,13,2,4,0,0,2,0,1,0,3,1,0,0,0,0,6,1,4,3,2,0,0,0,0,0
"Greece","Midfielder","-MC-",191,86,"Panagiotis","Tachtsidis",1991-02-14 19:00:00,21,"M(C)","Midfielder (Center)","Panagiotis Tachtsidis",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Chile","Forward","-AMC-AMR-FW-",175,69,"Eduardo","Vargas",1989-11-19 19:00:00,12,"AM(CR),FW","Attacking Midfielder (Center, Right) / Forward","Eduardo Vargas",24,4,0,4,0,0,0,1,2,74,57,3,2,0,0,0,0,4,5,4,3,0,0,3,2,1,1,9,2,1,0,4,3,0,0
"Chile","Midfielder","-MC-",166,63,"Marcelo","Díaz",1986-12-29 19:00:00,10,"M(C)","Midfielder (Center)","Marcelo Díaz",27,4,0,0,0,0,0,0,0,211,183,0,7,11,6,5,0,6,5,6,0,0,0,2,0,3,0,7,1,10,2,26,20,0,0
"Chile","Midfielder","-MC-",178,80,"Francisco","Silva",1986-02-10 19:00:00,4,"M(C)","Midfielder (Center)","Francisco Silva",28,3,0,1,2,0,0,0,0,158,128,6,7,7,5,10,2,13,0,0,0,1,0,2,1,9,0,0,2,0,0,31,17,0,0
"Mexico","keeper",NA,178,82,"Jose de Jesús","Corona",1981-01-25 19:00:00,22,"GK","Goalkeeper","Jose de Jesús Corona",33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mexico","midfielder",NA,170,65,"Marco","Fabián",1989-07-20 19:00:00,17,"M","Midfielder","Marco Fabián",24,0,3,0,0,0,0,0,0,27,23,0,0,4,0,1,0,0,0,1,0,0,0,0,1,1,0,2,2,0,0,6,4,0,0
"Switzerland","Goalkeeper","-GK-",182,79,"Yann","Sommer",1988-12-16 19:00:00,23,"GK","Goalkeeper","Yann Sommer",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Switzerland","Midfielder","-AML-",179,72,"Valentin","Stocker",1989-04-11 19:00:00,17,"AM(L)","Attacking Midfielder (Left)","Valentin Stocker",25,1,0,1,0,0,0,0,0,8,6,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0
"Chile","keeper",NA,185,75,"Cristopher","Toselli",1988-06-14 19:00:00,16,"GK","Goalkeeper","Cristopher Toselli",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Algeria","Defender",NA,187,77,"Rafik","Halliche",1986-09-01 19:00:00,7,"D","Defender","Rafik Halliche",27,4,0,1,1,0,0,1,0,137,110,5,13,9,12,4,3,34,5,2,2,1,0,0,0,0,0,0,1,0,0,24,14,0,0
"USA","Goalkeeper","-GK-",176,84,"Nick","Rimando",1979-06-16 19:00:00,22,"GK","Goalkeeper","Nick Rimando",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"USA","Defender","-DL-DMC-DR-",191,84,"Geoff","Cameron",1985-07-10 19:00:00,4,"D(LR),DM(C)","Defender (Left, Right) / Defensive Midfielder (Center)","Geoff Cameron",28,3,0,0,1,0,0,0,0,142,109,9,3,8,5,3,1,28,1,0,0,8,0,1,5,4,0,2,2,2,1,18,9,0,0
"Mexico","keeper",NA,188,85,"Alfredo","Talavera",1982-09-17 19:00:00,20,"GK","Goalkeeper","Alfredo Talavera",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Switzerland","Defender",NA,185,79,"Michael","Lang",1991-02-07 19:00:00,14,"D","Defender","Michael Lang",23,0,1,0,0,0,0,0,0,3,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0
"USA","Midfielder",NA,184,68,"Mikkel","Diskerud",1990-10-01 19:00:00,21,"M","Midfielder","Mix Diskerud",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Algeria","forward",NA,182,75,"El Arbi","Soudani",1987-11-24 19:00:00,16,"FW","Forward","Soudani",26,2,1,2,0,0,0,0,0,31,21,4,8,4,2,3,1,2,2,1,0,0,0,2,0,5,1,2,6,3,1,2,1,0,0
"Switzerland","Forward","-AMC-FW-",182,76,"Admir","Mehmedi",1991-03-15 19:00:00,6,"AM(C),FW","Attacking Midfielder (Center) / Forward","Admir Mehmedi",23,3,1,1,0,0,0,1,0,134,104,3,6,11,5,3,0,1,6,5,3,2,0,2,6,6,1,11,7,6,0,1,1,1,0
"Algeria","Midfielder","-DMC-DR-",181,78,"Mehdi","Mostefa",1983-08-29 19:00:00,20,"D(R),DM(C)","Defender (Right) / Defensive Midfielder (Center)","Mehdi Mostefa",30,2,0,0,0,0,0,0,0,59,37,1,4,3,1,5,0,2,6,2,0,0,0,0,0,2,0,0,3,0,0,16,7,0,0
"Nigeria","Defender","-DC-DR-",190,70,"Efetobore","Ambrose Emuobo",1988-10-17 19:00:00,3,"D(CR)","Defender (Center, Right)","Efe Ambrose",25,4,0,0,0,0,0,0,0,166,140,6,4,5,11,1,2,18,7,1,0,0,0,6,9,5,0,2,2,12,2,12,7,0,0
"Greece","Goalkeeper",NA,187,73,"Panagiotis","Glykos",1986-10-09 19:00:00,7,"GK","Goalkeeper","Panagiotis Glykos",27,0,1,0,0,0,0,0,0,15,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10,4,0,0
"Mexico","defender",NA,178,65,"Paul","Aguilar",1986-03-05 19:00:00,6,"D","Defender","Paul Aguilar",28,4,0,0,2,0,0,0,0,118,90,5,4,7,5,7,2,16,8,2,1,2,0,2,2,8,0,1,2,11,3,11,5,0,0
"Uruguay","keeper",NA,187,82,"Martín","Silva",1983-03-24 19:00:00,18,"GK","Goalkeeper","Martín Silva",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Switzerland","Defender","-DL-",180,77,"Ricardo","Rodriguez",1992-08-24 19:00:00,1,"D(L)","Defender (Left)","Ricardo Rodriguez",21,4,0,0,0,0,0,0,2,147,120,8,3,20,10,3,2,15,3,3,1,2,0,6,4,5,1,1,0,15,4,14,4,0,0
"Switzerland","Goalkeeper",NA,187,83,"Roman","Bürki",1990-11-13 19:00:00,21,"GK","Goalkeeper","Roman Bürki",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"USA","Defender","-DR-MR-",186,83,"Timothy","Chandler",1990-03-28 18:00:00,23,"D(R),M(R)","Defender (Right) / Midfielder (Right)","Timothy Chandler",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Greece","Defender","-DC-",186,67,"Kostas","Manolas",1991-06-13 19:00:00,9,"D(C)","Defender (Center)","Kostas Manolas",23,4,0,0,1,0,0,0,0,112,98,13,4,9,4,6,1,24,2,1,0,3,0,1,0,6,0,0,1,0,0,11,6,0,0
"Uruguay","Defender","-DC-",196,85,"Sebastián","Coates",1990-10-06 19:00:00,21,"D(C)","Defender (Center)","Sebastián Coates",23,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"USA","Forward","-AMC-AML-AMR-",178,73,"Graham","Zusi",1986-08-17 19:00:00,10,"AM(CLR)","Attacking Midfielder (Center, Left, Right)","Graham Zusi",27,3,1,3,0,0,0,0,2,100,79,2,4,6,5,2,1,4,3,3,0,0,0,5,2,3,0,2,2,15,3,7,5,1,0
"USA","Defender","-DC-",183,78,"Matt","Besler",1987-02-10 19:00:00,7,"D(C)","Defender (Center)","Matt Besler",27,4,0,1,0,0,0,0,0,148,130,8,2,6,10,1,8,39,4,0,0,4,0,0,1,5,0,0,0,1,0,21,17,0,0
"USA","Defender","-DC-",196,94,"Omar","González",1988-10-10 19:00:00,8,"D(C)","Defender (Center)","Omar González",25,2,1,0,1,0,0,0,0,99,84,5,7,4,4,2,4,29,1,0,0,3,0,0,0,2,0,1,0,0,0,11,5,1,0
"USA","Midfielder","-AMC-AMR-",182,73,"Alejandro","Bedoya",1987-04-28 19:00:00,13,"AM(CR)","Attacking Midfielder (Center, Right)","Alejandro Bedoya",27,3,1,3,0,0,0,0,0,99,86,3,7,16,2,7,0,1,6,2,0,1,0,1,2,1,0,1,1,7,1,3,2,0,0
"Switzerland","Forward","-FW-",185,69,"Haris","Seferovic",1992-02-21 19:00:00,16,"FW","Forward","Haris Seferovic",22,1,3,1,0,0,0,1,0,44,36,1,5,0,0,3,0,3,1,4,1,0,0,0,0,1,0,4,4,1,1,2,2,0,0
"Algeria","forward",NA,165,58,"Abdelmoumene","Djabou",1987-01-30 19:00:00,4,"FW","Forward","Abdelmoumene Djabou",27,2,1,2,0,0,0,2,1,39,32,0,1,2,4,2,0,1,0,4,3,0,0,2,3,5,2,2,6,14,3,1,0,0,0
"Mexico","Midfielder","-AMR-",165,62,"Javier","Aquino",1990-02-10 19:00:00,14,"AM(R)","Attacking Midfielder (Right)","Javier Aquino",24,0,1,0,0,0,0,0,0,9,9,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,2,0,0,0,0,0
"USA","Forward","-FW-",184,70,"Aron","Jóhannsson",1990-11-09 19:00:00,19,"FW","Forward","Aron Jóhannsson",23,0,1,0,0,0,0,0,0,13,11,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"Switzerland","Midfielder","-AMC-AML-AMR-",169,72,"Xherdan","Shaqiri",1991-10-09 19:00:00,3,"AM(CLR)","Attacking Midfielder (Center, Left, Right)","Xherdan Shaqiri",22,4,0,1,0,0,0,3,0,160,139,1,1,3,2,13,0,0,3,20,8,0,0,17,6,16,1,16,10,20,5,8,6,3,3
"Mexico","forward",NA,173,68,"Isaác","Brizuela",1990-08-27 19:00:00,21,"FW","Forward","Isaác Brizuela",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Algeria","Midfielder","-AMC-AML-AMR-",175,67,"Yacine","Brahimi",1990-02-07 19:00:00,1,"AM(CLR)","Attacking Midfielder (Center, Left, Right)","Yacine Brahimi",24,2,1,2,0,0,0,1,1,92,75,2,3,6,0,6,0,0,6,4,2,0,0,5,9,6,0,5,4,12,4,9,8,0,0
"Algeria","keeper",NA,190,83,"Rais","M'Bolhi",1986-04-24 18:00:00,5,"GK","Goalkeeper","Rais M'Bolhi",28,4,0,0,0,0,0,0,0,83,31,0,0,0,0,0,0,8,1,0,0,0,0,2,0,1,0,0,0,0,0,70,19,0,0
"Nigeria","Forward","-FW-",182,82,"Emmanuel","Emenike",1987-05-09 19:00:00,4,"FW","Forward","Emmanuel Emenike",27,4,0,0,0,0,0,0,2,80,60,9,10,3,0,3,0,2,1,11,3,0,0,9,12,3,3,14,8,9,0,3,1,2,1
"Algeria","Defender","-DL-",186,80,"Faouzi","Ghoulam",1991-01-31 19:00:00,14,"D(L)","Defender (Left)","Faouzi Ghoulam",23,2,0,0,0,0,0,0,0,84,59,1,2,5,3,2,1,7,3,1,0,0,0,0,1,1,0,0,3,6,0,9,3,1,1
"Greece","Midfielder",NA,165,61,"Ioannis","Fetfatzidis",1990-12-20 19:00:00,16,"M","Midfielder","Ioannis Fetfatzidis",23,1,1,1,0,0,0,0,0,18,16,1,0,1,2,2,0,1,4,0,0,0,0,1,0,0,0,0,0,2,0,1,1,0,0
"Chile","Midfielder","-DMC-",175,64,"Felipe","Gutierrez",1990-10-07 19:00:00,9,"DM(C)","Defensive Midfielder (Center)","Felipe Gutierrez",23,1,3,1,0,0,0,0,0,84,69,4,4,6,2,5,0,4,4,3,0,2,0,1,0,4,0,5,1,2,0,5,2,1,0
"Switzerland","Defender","-DC-",186,85,"Fabian","Schär",1991-12-19 19:00:00,4,"D(C)","Defender (Center)","Fabian Schär",22,2,0,0,0,0,0,0,0,42,31,4,1,2,8,2,0,22,3,1,0,1,0,0,0,1,0,1,1,1,0,8,4,0,0
"Uruguay","Midfielder","-AMC-AML-AMR-FW-",183,77,"Gastón","Ramírez",1990-12-01 19:00:00,4,"AM(CLR),FW","Attacking Midfielder (Center, Left, Right) / Forward","Gastón Ramírez",23,0,2,0,0,0,0,0,1,42,32,0,1,0,1,3,0,0,0,1,0,0,0,5,1,1,0,2,0,5,5,7,5,0,0
"Algeria","keeper",NA,186,82,"Mohamed","Zemmamouche",1985-03-18 19:00:00,23,"GK","Goalkeeper","Mohamed Zemmamouche",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nigeria","forward",NA,194,86,"Michael","Uchebo",1990-02-02 19:00:00,15,"FW","Forward","Michael Uchebo",24,0,1,0,0,0,0,0,0,9,8,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
"Chile","Defender","-DL-",171,73,"Eugenio","Mena",1988-07-17 19:00:00,5,"D(L)","Defender (Left)","Eugenio Mena",25,4,0,0,2,0,0,0,0,130,101,0,4,9,8,5,0,8,6,3,0,2,0,3,3,3,0,2,3,19,2,9,3,0,0
"Switzerland","Forward","-AMR-FW-",181,70,"Josip","Drmic",1992-08-07 19:00:00,7,"AM(R),FW","Attacking Midfielder (Right) / Forward","Josip Drmic",21,3,1,3,0,0,0,0,2,33,28,3,4,0,1,4,0,0,0,5,4,0,0,5,2,6,1,5,3,3,1,0,0,1,1
"Greece","Midfielder","-DMC-",189,80,"Andreas","Samaris",1989-06-12 19:00:00,6,"DM(C)","Defensive Midfielder (Center)","Andreas Samaris",25,1,1,1,1,0,0,1,0,71,61,2,0,4,0,2,1,2,2,3,1,1,0,0,2,4,0,1,1,0,0,16,11,0,0
"Mexico","forward",NA,175,68,"Alan","Pulido",1991-03-07 19:00:00,19,"FW","Forward","Alan Pulido",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Algeria","Midfielder","-MC-ML-",180,73,"Saphir","Taïder",1992-02-28 19:00:00,15,"M(CL)","Midfielder (Center, Left)","Saphir Taïder",22,2,0,1,0,0,0,0,0,51,43,0,1,5,1,4,0,0,4,0,0,0,0,1,2,6,1,4,2,7,1,3,2,0,0
"Mexico","defender",NA,176,81,"Miguel","Ponce",1989-04-11 19:00:00,23,"D","Defender","Miguel Ponce",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mexico","Defender",NA,189,66,"Diego","Reyes",1992-09-18 19:00:00,16,"D","Defender","Diego Reyes",21,0,1,0,0,0,0,0,0,13,8,2,1,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
"Switzerland","Midfielder","-AMC-",185,82,"Granit","Xhaka",1992-09-26 19:00:00,10,"AM(C)","Attacking Midfielder (Center)","Granit Xhaka",21,4,0,2,1,0,0,1,0,150,123,7,10,7,2,7,0,2,4,11,2,0,0,5,0,3,1,1,8,3,0,7,6,0,0
"Algeria","Defender","-DL-DR-",186,78,"Aissa","Mandi",1991-10-21 19:00:00,6,"D(LR)","Defender (Left, Right)","Aissa Mandi",22,3,0,0,0,0,0,0,0,79,59,2,2,11,7,4,2,10,4,0,0,1,0,2,1,3,1,1,2,3,1,10,3,1,1
"Mexico","forward",NA,175,67,"Carlos","Peña",1990-03-28 18:00:00,13,"FW","Forward","Carlos Peña",24,0,1,0,0,0,0,0,0,3,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Nigeria","Forward","-AML-AMR-FW-",170,66,"Ahmed","Musa",1992-10-13 19:00:00,8,"AM(LR),FW","Attacking Midfielder (Left, Right) / Forward","Ahmed Musa",21,4,0,1,0,0,0,2,0,55,38,1,5,4,3,3,0,0,2,8,5,0,0,1,4,2,1,5,3,22,3,3,2,0,0
"Algeria","Defender","-DL-",186,76,"Liassine","Cadamuro",1988-03-04 19:00:00,22,"D(L)","Defender (Left)","Liassine Cadamuro",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Greece","keeper",NA,196,85,"Stefanos","Kapino",1994-03-17 19:00:00,22,"GK","Goalkeeper","Stefanos Kapino",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nigeria","Midfielder",NA,179,76,"Michel","Babatunde",1992-12-23 19:00:00,10,"M","Midfielder","Michel Babatunde",21,2,0,2,0,0,0,0,1,38,34,0,4,5,2,3,0,1,1,2,2,0,0,1,1,2,2,3,2,4,0,1,0,0,0
"Mexico","Midfielder","-MC-",180,74,"Héctor","Herrera",1990-04-18 19:00:00,2,"M(C)","Midfielder (Center)","Héctor Herrera",24,4,0,2,0,0,0,0,1,197,162,10,13,4,2,7,0,6,7,5,0,0,0,11,8,4,0,8,8,18,4,15,11,1,1
"Nigeria","Defender","-DC-",168,67,"Kenneth","Omeruo",1993-10-16 19:00:00,1,"D(C)","Defender (Center)","Kenneth Omeruo",20,4,0,0,1,0,0,0,0,144,120,12,2,11,11,3,3,31,1,0,0,4,0,0,1,4,0,0,0,0,0,26,16,0,0
"Algeria","Forward","-ML-MR-",179,61,"Riyad","Mahrez",1991-02-20 19:00:00,13,"M(LR)","Midfielder (Left, Right)","Riyad Mahrez",23,1,0,1,0,0,0,0,0,18,13,2,3,2,2,3,0,0,2,1,0,0,0,0,0,2,0,1,2,3,1,0,0,0,0
"USA","Defender","-DC-",193,78,"John Anthony","Brooks",1993-01-27 19:00:00,1,"D(C)","Defender (Center)","John Anthony Brooks",21,0,1,0,0,0,0,1,0,10,9,1,3,2,2,0,0,7,0,1,1,2,0,0,0,1,0,0,1,0,0,1,0,0,0
"Nigeria","forward",NA,184,78,"Uche","Nwofor",1991-09-16 19:00:00,18,"FW","Forward","Uche Nwofor",22,0,2,0,0,0,0,0,0,6,5,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"Algeria","forward",NA,186,75,"Islam","Slimani",1988-06-17 19:00:00,10,"FW","Forward","Islam Slimani",26,3,1,1,0,0,0,2,1,94,58,11,22,1,0,6,0,5,2,9,5,0,0,3,1,2,2,7,5,1,0,1,1,0,0
"Mexico","forward",NA,186,76,"Raúl","Jiménez",1991-05-04 19:00:00,15,"FW","Forward","Raúl Jiménez",23,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Algeria","forward",NA,183,85,"Nabil","Ghilas",1990-04-19 19:00:00,19,"FW","Forward","Nabil Ghilas",24,0,3,0,1,0,0,0,0,7,6,2,3,1,1,2,0,3,0,1,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0
"Nigeria","Midfielder","-DMC-",170,65,"Ogenyi","Onazi",1992-12-24 19:00:00,5,"DM(C)","Defensive Midfielder (Center)","Ogenyi Onazi",21,4,0,1,0,0,0,0,0,228,191,2,3,13,10,7,0,4,21,12,3,0,0,3,3,4,0,3,3,2,0,23,17,0,0
"Nigeria","midfielder",NA,195,80,"Reuben","Gabriel",1990-09-24 19:00:00,16,"M","Midfielder","Reuben Gabriel",23,0,1,0,0,0,0,0,0,13,12,0,0,2,1,2,0,3,3,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0
"Mexico","midfielder",NA,166,68,"José Juan","Vázquez",1988-03-13 19:00:00,7,"M","Midfielder","José Juan Vázquez",26,3,0,0,2,0,0,0,0,145,132,1,3,6,5,6,0,3,3,3,0,1,0,2,0,3,0,0,0,0,0,9,8,0,0
"Nigeria","Midfielder","-DMC-",170,67,"Ramón","Azeez",1992-12-11 19:00:00,12,"DM(C)","Defensive Midfielder (Center)","Ramón Azeez",21,1,0,1,0,0,0,0,0,41,35,3,1,0,0,0,0,0,1,0,0,0,0,1,1,2,0,2,2,4,0,5,4,0,0
"Nigeria","defender",NA,195,91,"Azubuike","Egwuekwe",1989-07-15 19:00:00,21,"D","Defender","Azubuike Egwuekwe",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nigeria","Defender","-DC-",186,80,"Godfrey","Oboabona",1990-09-15 19:00:00,17,"D(C)","Defender (Center)","Godfrey Oboabona",23,1,0,1,0,0,0,0,0,23,22,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nigeria","defender",NA,184,69,"Juwon","Oshaniwa",1990-09-13 19:00:00,9,"D","Defender","Juwon Oshaniwa",23,4,0,0,1,0,0,0,0,94,72,8,4,8,4,7,2,13,2,1,0,1,0,1,2,4,0,3,4,8,3,10,3,1,0
"Nigeria","keeper",NA,187,83,"Chigozie","Agbim",1984-11-27 19:00:00,22,"GK","Goalkeeper","Chigozie Agbim",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Algeria","Defender","-DC-",190,90,"Essaïd","Belkalem",1988-12-31 19:00:00,3,"D(C)","Defender (Center)","Essaïd Belkalem",25,2,1,0,0,0,0,0,0,66,46,6,3,3,8,2,2,20,2,1,0,6,0,0,0,2,0,0,0,0,0,15,5,0,0
"Algeria","keeper",NA,183,68,"Cédric Si","Mohamed",1985-01-08 19:00:00,21,"GK","Goalkeeper","Cédric Si Mohamed",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"USA","Defender","-DR-",173,73,"DeAndre","Yedlin",1993-07-08 19:00:00,14,"D(R)","Defender (Right)","DeAndre Yedlin",20,0,3,0,0,0,0,0,0,42,32,3,0,3,0,0,0,4,3,1,0,0,0,3,5,1,0,1,1,11,1,1,1,0,0
"Nigeria","Midfielder",NA,168,62,"Ejike","Uzoenyi",1992-03-22 19:00:00,19,"M","Midfielder","Ejike Uzoenyi",22,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"USA","Midfielder",NA,172,60,"Julian","Green",1995-06-05 19:00:00,6,"M","Midfielder","Julian Green",19,0,1,0,0,0,0,1,0,4,3,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,0,0,0,2,1,0,0,0,0
"Uruguay","Defender",NA,185,80,"José María","Giménez",1995-01-19 19:00:00,10,"D","Defender","José María Giménez",19,3,0,0,1,0,0,0,0,63,42,4,8,7,7,4,2,12,1,1,0,2,0,0,0,4,0,2,0,0,0,20,10,0,0
"Algeria","Midfielder","-DMC-",187,68,"Nabil","Bentaleb",1994-11-23 19:00:00,12,"DM(C)","Defensive Midfielder (Center)","Nabil Bentaleb",19,3,0,0,1,0,0,0,0,132,111,2,2,6,2,4,0,3,4,1,0,1,0,1,3,1,0,1,4,1,0,14,8,0,0
"Nigeria","defender",NA,184,77,"Kunle","Odunlami",1991-04-29 19:00:00,23,"D","Defender","Kunle Odunlami",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Australia","Mediocampo","-AMC-FW-",178,69,"Tim","Cahill",1979-12-05 19:00:00,1,"AM(C),FW","Attacking Midfielder (Center) / Forward","Tim Cahill",34,2,0,1,2,0,0,2,0,37,32,6,7,0,1,7,0,2,0,7,3,0,0,1,0,1,2,2,2,1,0,2,2,0,0
